record_id,source_type,dao_trung_thanh_decision,loc_dang_decision,agreement_status,next_workflow_status,adjudication_status,dao_file_sha256,loc_file_sha256,adjudicated_decision,adjudication_reason,adjudicator
CANON-00103,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00104,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00105,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00106,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00107,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00108,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00109,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00110,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00111,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00112,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00113,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00114,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00115,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00116,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00117,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00118,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00119,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00120,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00121,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00122,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00123,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00124,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00125,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00126,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00127,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00128,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00129,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00130,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00131,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00132,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00133,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00134,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00135,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00136,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00137,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00138,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00139,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00140,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00141,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00142,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00143,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00144,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00145,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00146,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00147,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00148,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00149,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00150,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00151,ACADEMIC_STUDY,INCLUDE,UNCERTAIN,DISAGREEMENT,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,ADJUDICATED_ADVANCE,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,PASSED_TO_ROUND_2_INCLUSIVE_FILTER,DAO_TRUNG_THANH_PI
CANON-00152,ACADEMIC_STUDY,INCLUDE,INCLUDE,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00153,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00154,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00155,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00156,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00157,ACADEMIC_STUDY,UNCERTAIN,UNCERTAIN,AGREED_ADVANCE,ADVANCE_TO_FULL_TEXT_DUAL_SCREENING,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,ADVANCE_TO_FULL_TEXT,AGREED_ADVANCE_TITLE_ABSTRACT,N/A
CANON-00158,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00159,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00160,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00161,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00162,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00163,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00164,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
CANON-00165,ACADEMIC_STUDY,EXCLUDE,EXCLUDE,AGREED_EXCLUDE,TITLE_ABSTRACT_EXCLUDE_AGREED,NO_ADJUDICATION_REQUIRED,adb127e9fac328946d9cac5a2479f17f0ecab0b03b6d0dbcab7e6d0f398252a3,3252babc45529bffff1c4562e453cd03455838dae1cbdecd79a409b451c69430,EXCLUDE,AGREED_EXCLUSION_TITLE_ABSTRACT,N/A
