portal,query_id,locked_query_or_graph_target,page,requested_url,method,retrieval_utc,http_status,transport,api_error,reported_total,returned_count,raw_file,bytes,sha256,headers_file,headers_bytes,headers_sha256,run_status,stopping_rule_assessment
GAZ,DQ-COUNCIL-ACT-02,"(""National AI Ethics Council"" OR ""National Council on AI Ethics"") AND (decision OR regulation OR mandate OR members OR meeting OR minutes OR ""activity report"")",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
GAZ,LGRAPH-TARGET-55-2025-ND-CP,"""55/2025/NĐ-CP""",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-LAW-01,"""134/2025/QH15""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22134%2F2025%2FQH15%22,GET,2026-07-31T22:51:26.648679+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q01-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,raw/vbpl-q01-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-LAW-02,"""Luật Trí tuệ nhân tạo"" AND (y tế OR ""người bệnh"" OR bệnh viện)",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-DEC-01,"""142/2026/NĐ-CP""",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-FRAME-01,"""05/2026/TT-BKHCN""",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-FRAME-02,"""Khung đạo đức trí tuệ nhân tạo quốc gia"" AND (y tế OR bệnh viện OR ""khám chữa bệnh"")",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-REL-01,"(""134/2025/QH15"" OR ""142/2026/NĐ-CP"" OR ""05/2026/TT-BKHCN"") AND (sửa đổi OR thay thế OR hướng dẫn OR triển khai)",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-COUNCIL-NAME-01,"""Hội đồng đạo đức AI quốc gia""",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-COUNCIL-NAME-02,"""Hội đồng đạo đức trí tuệ nhân tạo quốc gia""",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-COUNCIL-NAME-03,"""Ủy ban đạo đức AI quốc gia""",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-COUNCIL-NAME-04,"""National AI Ethics Council"" Vietnam",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-COUNCIL-NAME-05,"""National Council on AI Ethics"" Vietnam",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-COUNCIL-NAME-06,"""AI ethics committee"" Vietnam",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-COUNCIL-EST-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""quyết định thành lập"" OR ""quy chế"" OR ""chức năng nhiệm vụ"" OR ""thành viên"")",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-COUNCIL-ACT-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""phiên họp"" OR ""biên bản"" OR ""báo cáo hoạt động"")",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,DQ-COUNCIL-ACT-02,"(""National AI Ethics Council"" OR ""National Council on AI Ethics"") AND (decision OR regulation OR mandate OR members OR meeting OR minutes OR ""activity report"")",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
VBPL,LGRAPH-TARGET-55-2025-ND-CP,"""55/2025/NĐ-CP""",,,NOT_SENT,2026-07-31T22:51:26.648679+00:00,NOT_ATTEMPTED,NOT_ATTEMPTED_AFTER_PORTAL_FAILURE,,,,,0,,,0,,FAIL_CLOSED,PORTAL_ACCESS_OR_QUERY_SEMANTICS_FAILED_ON_PREVIOUS_REQUEST; NO FURTHER REQUESTS SENT
