manifestation_id,source_channel,source_record_id,title,year,doi,pmid,openalex_id,raw_artifact_locator,raw_artifact_checksum,retrieval_run_id,query_locator,provenance_status
MANIFEST:OFFICIAL-LEGAL-0211,LEGAL_GOV,OFFICIAL-LEGAL-0211,Quảng Ngãi 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0212,LEGAL_GOV,OFFICIAL-LEGAL-0212,Gia Lai 28° - 31°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0213,LEGAL_GOV,OFFICIAL-LEGAL-0213,Đắk Lắk 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0214,LEGAL_GOV,OFFICIAL-LEGAL-0214,Khánh Hòa 28° - 31°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0215,LEGAL_GOV,OFFICIAL-LEGAL-0215,Lâm Đồng 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0216,LEGAL_GOV,OFFICIAL-LEGAL-0216,Đồng Nai 25° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0217,LEGAL_GOV,OFFICIAL-LEGAL-0217,Tây Ninh 25° - 28°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0218,LEGAL_GOV,OFFICIAL-LEGAL-0218,Tp Hồ Chí Minh 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0219,LEGAL_GOV,OFFICIAL-LEGAL-0219,Đồng Tháp 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0220,LEGAL_GOV,OFFICIAL-LEGAL-0220,Vĩnh Long 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0221,LEGAL_GOV,OFFICIAL-LEGAL-0221,An Giang 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0222,LEGAL_GOV,OFFICIAL-LEGAL-0222,Tp Cần Thơ 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
MANIFEST:OFFICIAL-LEGAL-0223,LEGAL_GOV,OFFICIAL-LEGAL-0223,Cà Mau 26° - 29°,2026,,,,official-sources/legal-portals-20260801T095241/raw/gov-vb-q03-p01.html,c338b3a8326cd72d9d91d52a3af31f2a7102d9f77e22d1dba069c26a574ddf8d,legal-portals-20260801T095241,official-sources/legal-portals-20260801T095241/query-ledger.csv,VERIFIED_RAW_MANIFEST
